id,school_id,created_at,classroom_type
2191,481,2017-06-01 16:43:45.810864,Toddler
2193,481,2017-06-01 16:45:34.141302,Toddler
2194,481,2017-06-01 16:45:58.774836,Toddler
1707,481,2017-03-08 14:05:40.113951,Toddler
1718,481,2017-03-08 14:08:19.859716,Toddler
1719,481,2017-03-08 14:08:35.027469,Toddler
1720,481,2017-03-08 14:08:48.778441,Toddler
1721,481,2017-03-08 14:09:00.475301,Toddler
1723,481,2017-03-08 14:09:22.819884,Toddler
1724,481,2017-03-08 14:09:31.757454,Toddler
1725,481,2017-03-08 14:09:40.468533,Toddler
1726,481,2017-03-08 14:09:51.412107,Toddler
1727,481,2017-03-08 14:09:59.31184,Toddler
2796,466,2017-08-17 03:35:14.813068,Primary
3345,466,2017-11-19 07:38:38.322944,Lower Elementary
1107,64,2016-08-29 05:38:55.345171,Infant
1112,64,2016-08-29 05:38:56.512972,Toddler
1114,64,2016-08-29 05:38:56.546108,Toddler
1110,64,2016-08-29 05:38:56.461396,Primary
1111,64,2016-08-29 05:38:56.483151,Primary
896,337,2016-08-17 18:37:24.048631,Primary
877,337,2016-08-17 13:45:24.17455,Primary
54,30,2015-03-11 22:20:02.103762,Primary (private)
55,30,2015-03-11 22:20:14.556422,Primary
732,30,2016-07-25 15:34:59.941509,Primary
57,30,2015-03-11 22:20:37.423742,Lower Elementary
733,30,2016-07-25 15:35:44.785369,Lower Elementary
2786,881,2017-08-16 17:47:17.042711,Lower Elementary
2794,881,2017-08-17 00:03:16.912752,Lower Elementary
1678,466,2017-03-03 02:45:42.854839,Upper Elementary
1679,466,2017-03-03 02:45:42.880654,Upper Elementary
1680,466,2017-03-03 02:45:42.898847,Upper Elementary
1681,466,2017-03-03 02:45:42.919351,Upper Elementary
2659,466,2017-08-08 01:45:32.086324,Lower Elementary
2234,30,2017-06-11 15:54:34.928377,Lower Elementary
2660,466,2017-08-08 01:45:32.1119,Lower Elementary
591,161,2016-06-14 16:53:08.350936,Upper Elementary
592,161,2016-06-14 18:08:57.37611,Upper Elementary
2962,161,2017-08-30 18:00:48.686498,Lower Elementary
122,53,2015-07-29 15:18:10.906952,Elementary
876,337,2016-08-17 13:45:24.117132,Primary
878,337,2016-08-17 13:45:34.943995,Lower Elementary
879,337,2016-08-17 13:46:10.770089,Upper Elementary
2373,276,2017-06-27 13:34:24.613433,Toddler
2384,276,2017-06-28 13:05:37.589853,Elementary
665,276,2016-07-13 20:09:59.699684,Primary
2372,276,2017-06-27 13:29:35.530121,Primary
3293,319,2017-10-30 19:46:50.666102,Lower Elementary
1314,423,2016-10-11 21:03:32.772559,Primary
1315,423,2016-10-11 21:03:32.864181,Primary
3025,423,2017-09-06 01:59:46.1676,Primary
1578,505,2017-02-09 22:08:48.648828,Toddler
1579,505,2017-02-09 22:08:50.271747,Primary
1580,505,2017-02-09 22:08:56.333452,Elementary
544,219,2016-05-26 20:14:49.799313,Twos/Infants
2260,784,2017-06-13 22:33:49.02567,Elementary
163,63,2015-08-21 12:43:46.765047,Elementary
1223,63,2016-09-20 00:09:35.677624,Primary
1263,63,2016-09-21 23:03:56.945845,Primary
3498,1064,2017-12-22 01:19:08.141296,Upper Elementary
3505,1064,2017-12-22 01:19:10.130933,Upper Elementary
329,102,2016-01-26 01:05:18.267782,Primary
1,2,2011-08-27 23:54:18.048057,Primary
2594,220,2017-08-02 16:49:19.64624,Lower Elementary
1441,161,2016-12-01 15:50:45.651127,Upper Elementary
2595,220,2017-08-02 16:49:19.67207,Lower Elementary
2598,220,2017-08-02 16:49:19.745279,Lower Elementary
2599,220,2017-08-02 16:49:19.766883,Lower Elementary
4107,220,2018-04-26 17:38:08.285527,Primary
605,239,2016-06-20 16:22:39.233568,Primary
87,46,2015-05-25 20:38:07.961745,Primary
88,46,2015-05-25 20:40:05.741316,Lower Elementary
1218,161,2016-09-19 01:08:38.211643,Upper Elementary
1217,161,2016-09-19 01:08:27.986685,Upper Elementary
954,161,2016-08-28 16:04:28.225131,Upper Elementary
1269,161,2016-09-22 11:12:48.838315,Upper Elementary
1270,161,2016-09-22 11:13:07.098262,Upper Elementary
1271,161,2016-09-22 11:13:29.253049,Upper Elementary
1272,161,2016-09-22 11:13:49.356555,Upper Elementary
1311,161,2016-10-06 19:41:59.031441,Lower Elementary
1379,161,2016-11-02 22:28:26.099914,Toddler
1380,161,2016-11-02 22:43:00.050388,Toddler
2057,161,2017-05-09 17:59:52.365027,Lower Elementary
91,46,2015-05-25 20:40:36.633808,Lower Elementary
95,46,2015-05-25 20:42:07.51431,Upper Elementary
94,46,2015-05-25 20:41:28.570554,Upper Elementary
2487,46,2017-07-17 18:18:20.752302,Upper Elementary
3022,46,2017-09-05 22:47:07.854418,Upper Elementary
611,231,2016-06-21 17:17:43.834816,Oak Room
1188,231,2016-09-12 23:46:01.316953,Oak Room
433,158,2016-04-13 18:37:37.500152,Primary
606,86,2016-06-20 18:00:11.048701,Primary
675,278,2016-07-19 15:24:40.224668,Primary
1672,522,2017-03-01 20:45:32.960998,Primary
1677,522,2017-03-01 20:45:33.527745,Infant
296,94,2015-12-03 20:57:13.477169,Primary
1927,158,2017-04-14 00:37:44.586946,Primary
2020,158,2017-04-30 21:08:36.552019,Toddler
2303,319,2017-06-16 20:12:52.894395,Toddler
3669,158,2018-02-06 21:44:49.885847,Primary
2310,319,2017-06-16 20:13:00.573131,Upper Elementary
35,18,2014-10-01 00:24:31.11684,music class
2857,86,2017-08-22 15:46:33.634163,Primary
273,86,2015-09-30 17:33:37.082429,Elementary
395,159,2016-03-23 20:21:52.540267,Primary
2261,780,2017-06-13 22:37:13.809808,Primary
1290,410,2016-09-28 22:11:20.277541,Lower Elementary
2041,521,2017-05-04 14:25:06.914619,Primary
1576,421,2017-02-09 17:12:27.860439,Lower Elementary
2386,421,2017-06-28 21:43:13.261936,Nido
2389,421,2017-06-28 22:01:20.111564,Toddler
2414,421,2017-07-06 16:54:38.78302,Primary
1523,139,2017-01-19 01:12:38.070371,Primary
404,139,2016-03-24 05:13:39.695509,Primary
2867,324,2017-08-23 11:19:03.453562,Primary
2754,660,2017-08-14 20:49:24.513969,Primary
322,100,2016-01-20 20:47:23.093788,Toddler
323,100,2016-01-20 20:47:42.236654,Children's House
2756,660,2017-08-14 20:49:29.746829,Upper Elementary
2410,421,2017-07-06 15:06:50.102168,Primary
2416,421,2017-07-06 16:56:22.887953,Primary
2388,421,2017-06-28 21:59:24.550934,Toddler
130,57,2015-08-08 14:37:43.895798,Elementary
1689,526,2017-03-07 19:06:36.240235,Toddler
1894,526,2017-04-05 15:59:48.396696,Lower Elementary
1140,87,2016-09-01 16:57:12.843878,Primary
274,87,2015-10-01 18:26:58.159285,Lower Elementary
290,87,2015-11-11 19:12:17.845923,Upper Elementary
763,98,2016-08-03 15:39:38.643422,Primary
824,322,2016-08-11 16:26:28.683031,Primary
1348,432,2016-10-18 18:51:25.898264,Primary
956,288,2016-08-29 05:31:55.566796,Primary
390,155,2016-03-17 20:01:56.605408,Infant
391,155,2016-03-19 18:40:18.252897,Infant
389,155,2016-03-17 20:01:55.643048,Primary
424,155,2016-04-06 22:08:42.580037,Elementary
264,82,2015-09-22 23:17:42.184473,Toddler
266,82,2015-09-22 23:17:56.605657,Primary
267,82,2015-09-22 23:18:02.357332,Elementary
2839,752,2017-08-21 20:45:39.975009,Primary
595,235,2016-06-15 18:25:03.967657,Primary
2845,752,2017-08-21 20:45:40.153699,Elementary
596,235,2016-06-15 18:25:11.108983,Lower Elementary
2846,752,2017-08-21 20:45:40.179115,Elementary
2847,752,2017-08-21 20:45:40.204665,Elementary
2848,752,2017-08-21 20:45:40.230437,Elementary
2849,752,2017-08-21 20:45:40.257862,Elementary
2850,752,2017-08-21 20:45:40.286693,Primary
830,324,2016-08-11 18:52:07.937405,Primary
1531,139,2017-01-24 23:54:12.415041,Primary
370,139,2016-03-12 04:37:12.32055,Primary
41,3,2014-12-07 17:18:05.234567,Primary: Open
4,3,2012-09-25 18:32:46.965613,Elementary
1428,324,2016-11-22 00:51:07.428981,Primary
663,276,2016-07-13 20:09:59.617565,Primary
664,276,2016-07-13 20:09:59.665321,Primary
15,7,2014-05-21 05:59:27.533386,Primary
30,16,2014-08-27 23:56:42.990108,Toddler
29,16,2014-08-27 23:56:32.030455,Toddler
32,16,2014-08-27 23:57:04.846403,Primary
1278,324,2016-09-23 22:37:31.994051,Infant
863,324,2016-08-17 04:44:08.56533,Lower Elementary
2762,324,2017-08-14 23:03:55.81618,Infant
2765,324,2017-08-14 23:07:07.607653,Primary
1404,333,2016-11-15 21:44:55.169635,Adolescent
1359,333,2016-10-21 04:04:29.366158,Adolescent
756,268,2016-08-02 17:56:16.648784,Primary
586,232,2016-06-09 15:34:24.093578,Elementary
3193,973,2017-10-03 16:23:30.262379,Lower Elementary
3192,973,2017-10-03 16:23:25.93754,Primary
3194,973,2017-10-03 16:23:30.288504,Primary
3195,973,2017-10-03 16:23:30.311941,Primary
3208,973,2017-10-09 17:07:27.671447,Primary
3209,973,2017-10-09 17:07:44.723112,Primary
2120,701,2017-05-16 21:58:08.910153,Lower Elementary
2121,701,2017-05-16 21:58:08.949559,Upper Elementary
3233,973,2017-10-14 17:25:45.492395,Lower Elementary
3234,973,2017-10-14 17:26:02.837332,Primary
2680,849,2017-08-08 19:19:07.78269,Toddler
2676,849,2017-08-08 18:39:42.144869,Primary
2683,849,2017-08-08 19:21:00.510459,Primary
2681,849,2017-08-08 19:20:31.490798,Primary
2682,849,2017-08-08 19:20:46.946681,Primary
2684,849,2017-08-08 19:27:29.940975,Lower Elementary
2677,849,2017-08-08 18:39:45.810058,Lower Elementary
2678,849,2017-08-08 18:39:45.945237,Upper Elementary
2679,849,2017-08-08 18:39:46.132238,Adolescent
2001,742,2017-04-26 01:28:15.996683,Primary
2804,866,2017-08-17 15:51:39.269757,Primary
2838,752,2017-08-21 20:45:39.945839,Primary
2840,752,2017-08-21 20:45:40.000643,Primary
2841,752,2017-08-21 20:45:40.02658,Primary
2329,795,2017-06-20 16:14:46.949448,Lower Elementary
2330,795,2017-06-20 16:14:47.116052,Upper Elementary
2898,295,2017-08-25 01:51:58.909302,Toddler
3997,816,2018-04-05 18:11:23.245252,Primary
2640,295,2017-08-03 17:46:16.553283,Primary
2842,752,2017-08-21 20:45:40.056075,Primary
2843,752,2017-08-21 20:45:40.089615,Primary
2844,752,2017-08-21 20:45:40.123247,Elementary
3097,795,2017-09-14 15:20:46.563069,Adolescent
1819,504,2017-03-10 05:46:54.935645,Toddler
1820,504,2017-03-10 05:48:02.134639,Primary
1826,504,2017-03-13 22:51:47.444443,Primary
1823,504,2017-03-13 20:53:45.993298,Primary
1582,504,2017-02-09 22:28:59.928833,Lower Elementary
2225,504,2017-06-09 02:44:32.165494,Lower Elementary
1821,504,2017-03-10 05:52:52.823262,Upper Elementary
426,213,2016-04-09 01:42:24.182327,Upper Elementary
427,213,2016-04-09 01:42:24.221147,Lower Elementary
428,213,2016-04-09 01:42:24.237558,Lower Elementary
429,213,2016-04-09 01:42:26.26742,Primary
430,213,2016-04-09 01:42:26.297323,Primary
431,213,2016-04-09 01:42:26.327586,Primary
432,213,2016-04-09 01:42:27.013064,Toddler
297,95,2015-12-14 14:50:49.069221,Toddler
914,342,2016-08-19 19:13:20.567131,Primary
1364,292,2016-10-25 17:25:25.557712,Primary
3663,292,2018-01-31 01:55:27.575396,Primary
4103,292,2018-04-25 04:09:27.533575,Primary
107,50,2015-07-06 18:01:13.64052,Primary
942,362,2016-08-25 04:31:07.047198,Upper Elementary
2468,144,2017-07-12 13:18:28.042689,Primary
1982,11,2017-04-21 23:44:13.090947,Toddler
1983,11,2017-04-21 23:44:54.8778,Infant
585,267,2016-06-09 06:15:16.132739,Toddler
1984,11,2017-04-21 23:45:08.375314,Toddler
18,11,2014-07-08 03:48:00.133228,Primary
920,341,2016-08-19 19:42:00.444533,Infant
520,225,2016-05-17 00:14:31.148735,Primary
2518,25,2017-07-25 16:00:05.715241,Primary
2519,25,2017-07-25 16:00:27.681756,Primary
2520,25,2017-07-25 16:00:42.321197,Primary
523,225,2016-05-17 00:14:31.368651,Adolescent
1279,225,2016-09-26 05:49:36.952597,Elementary
921,341,2016-08-19 19:42:00.477278,Toddler
922,341,2016-08-19 19:42:00.496795,Toddler
923,341,2016-08-19 19:42:01.672596,Primary
2418,358,2017-07-06 18:18:16.054356,Elementary
2409,358,2017-07-03 17:14:29.673289,Adolescent
268,84,2015-09-23 21:53:15.361461,Primary
633,147,2016-07-01 06:34:25.687342,Primary
676,279,2016-07-19 15:28:27.799483,Primary
3730,279,2018-02-25 21:13:20.832387,Primary
2735,450,2017-08-10 21:44:04.035682,Primary
2736,450,2017-08-10 21:44:32.863186,Lower Elementary
2697,450,2017-08-09 18:36:39.694681,Lower Elementary
1190,348,2016-09-13 17:32:26.680143,Primary
1191,348,2016-09-13 17:32:27.159911,Toddler
913,342,2016-08-19 19:13:20.5194,Primary
634,147,2016-07-01 06:34:25.706458,Primary
635,147,2016-07-01 06:34:25.721199,Primary
2698,450,2017-08-09 18:36:53.572556,Lower Elementary
2742,450,2017-08-11 17:35:19.716839,Upper Elementary
816,317,2016-08-10 15:41:53.819653,Primary
814,317,2016-08-10 15:41:52.757805,Lower Elementary
815,317,2016-08-10 15:41:52.804979,Upper Elementary
200,72,2015-09-02 15:11:08.056054,Primary
1517,486,2017-01-16 22:29:57.35235,Toddler
571,144,2016-05-31 20:03:58.559005,Primary
2357,144,2017-06-22 19:10:26.323523,Primary
376,144,2016-03-16 15:51:44.558284,Primary
2501,515,2017-07-19 16:53:06.370441,Toddler
821,27,2016-08-10 21:24:35.984914,Primary
936,27,2016-08-24 16:25:15.771078,Primary
820,27,2016-08-10 21:24:27.978507,Primary
822,27,2016-08-10 21:24:44.456618,Primary
1291,27,2016-09-29 16:15:20.83128,Primary
49,27,2015-02-20 17:01:24.717169,Primary
50,29,2015-02-22 16:51:36.906233,New Primary Lesson Set
283,59,2015-10-21 17:08:24.909271,Primary
3659,8,2018-01-29 22:34:54.632264,Primary
559,223,2016-05-27 16:15:57.129019,Lower Elementary
560,223,2016-05-27 16:15:57.268245,Lower Elementary
1288,390,2016-09-27 16:43:30.323491,Upper Elementary
1325,390,2016-10-17 01:17:46.581234,Upper Elementary
1333,390,2016-10-17 01:27:48.664421,Lower Elementary
1328,390,2016-10-17 01:22:04.933501,Lower Elementary
155,62,2015-08-19 00:18:26.249359,Primary
491,226,2016-05-11 19:26:21.853009,Primary
644,226,2016-07-07 18:34:40.67824,Primary
645,226,2016-07-07 18:34:58.928883,Primary
2722,162,2017-08-10 18:06:09.288828,Lower Elementary
2667,162,2017-08-08 16:35:24.96891,Lower Elementary
2720,162,2017-08-10 18:05:38.223931,Lower Elementary
285,93,2015-10-22 16:41:31.717252,Toddler
2717,162,2017-08-10 18:04:36.039099,Lower Elementary
21,13,2014-07-23 03:38:56.254989,Nido
2714,162,2017-08-10 18:03:25.991159,Lower Elementary
2712,162,2017-08-10 18:02:38.307151,Upper Elementary
2715,162,2017-08-10 18:03:38.934582,Upper Elementary
22,13,2014-07-23 03:48:35.338678,Pre-Primary
23,13,2014-07-23 03:49:02.584699,Primary
949,93,2016-08-26 20:13:12.79421,Toddler
167,66,2015-08-24 17:40:43.916371,Nido
168,66,2015-08-24 17:41:21.292446,Toddler
169,66,2015-08-24 17:41:31.056241,Primary
170,66,2015-08-24 17:41:47.379033,Elementary
171,66,2015-08-24 17:42:38.476832,Adolescent
704,66,2016-07-20 13:13:27.379019,Primary
705,66,2016-07-20 13:18:54.945051,Primary
948,66,2016-08-26 18:34:19.317802,Primary
2206,66,2017-06-07 14:24:18.811186,Elementary
1265,399,2016-09-21 23:24:16.403514,Primary
1266,399,2016-09-21 23:24:21.249149,Elementary
2267,399,2017-06-14 17:49:34.135929,Infant
1976,166,2017-04-20 19:41:08.625093,Lower Elementary
1978,166,2017-04-20 19:41:08.708652,Lower Elementary
1979,166,2017-04-20 19:41:08.735955,Lower Elementary
1980,166,2017-04-20 19:41:08.925902,Lower Elementary
2365,166,2017-06-26 20:39:48.315711,Upper Elementary
2367,166,2017-06-26 20:40:39.519267,Upper Elementary
3235,166,2017-10-15 03:39:10.070191,Adolescent
3237,166,2017-10-15 12:59:17.757692,Adolescent
3238,166,2017-10-15 13:00:54.540664,Adolescent
3239,166,2017-10-15 13:01:24.544629,Adolescent
1880,549,2017-03-28 19:45:52.775242,Primary
1881,549,2017-03-28 19:45:52.794807,Elementary
1882,549,2017-03-28 19:45:52.811276,Primary
1883,549,2017-03-28 19:45:52.833869,Elementary
1884,549,2017-03-28 19:45:52.85603,Primary
1885,549,2017-03-28 19:45:52.872582,Elementary
1886,549,2017-03-28 19:45:52.889963,Elementary
1870,549,2017-03-28 19:45:52.586323,Elementary
1871,549,2017-03-28 19:45:52.603002,Primary
1869,549,2017-03-28 19:45:52.558886,Elementary
1873,549,2017-03-28 19:45:52.646803,Elementary
1874,549,2017-03-28 19:45:52.668892,Elementary
1875,549,2017-03-28 19:45:52.688709,Elementary
1876,549,2017-03-28 19:45:52.710003,Elementary
1877,549,2017-03-28 19:45:52.726059,Elementary
1878,549,2017-03-28 19:45:52.74123,Elementary
1879,549,2017-03-28 19:45:52.755694,Elementary
1872,549,2017-03-28 19:45:52.625576,Primary
1922,535,2017-04-12 15:28:00.902246,Primary
1836,535,2017-03-16 22:22:25.168501,Toddler
1923,535,2017-04-12 15:28:09.183685,Primary
1924,535,2017-04-12 15:28:15.7614,Primary
1925,535,2017-04-12 15:28:21.354683,Primary
2978,157,2017-09-01 06:59:12.542041,Primary
393,157,2016-03-21 15:30:46.076188,Primary
1501,157,2017-01-12 00:10:07.245141,Primary
2733,157,2017-08-10 20:46:27.360897,Primary
2685,91,2017-08-08 19:42:22.345471,Upper Elementary
2686,91,2017-08-08 19:42:22.369196,Lower Elementary
918,344,2016-08-19 19:39:06.556266,Lower Elementary
1281,403,2016-09-26 17:42:52.843828,Lower Elementary
1282,403,2016-09-26 17:42:52.862692,Lower Elementary
1283,403,2016-09-26 17:42:52.880527,Lower Elementary
1284,403,2016-09-26 17:42:52.89743,Lower Elementary
674,275,2016-07-18 23:06:46.452823,Primary
1897,275,2017-04-06 18:31:25.349486,Toddler
2204,275,2017-06-06 22:19:20.437953,Elementary
629,244,2016-06-29 18:25:45.227277,Primary
2395,244,2017-06-30 15:49:51.977681,Elementary
838,327,2016-08-14 20:13:54.331219,Toddler
837,327,2016-08-14 20:13:54.310883,Toddler
3160,327,2017-09-25 22:31:54.428497,Toddler
1221,395,2016-09-19 20:22:11.083268,Primary
1222,395,2016-09-19 20:22:11.577599,Toddler
3107,949,2017-09-15 19:11:11.810815,Primary
123,54,2015-07-31 20:04:33.151602,Primary
465,54,2016-05-03 16:41:45.810523,Primary
2482,54,2017-07-17 16:12:46.207429,Primary
1220,395,2016-09-19 20:22:11.062669,Primary
366,135,2016-02-29 09:29:55.497098,Infant
367,135,2016-02-29 09:29:55.520359,Toddler
368,135,2016-02-29 09:29:57.051517,Primary
156,19,2015-08-20 15:25:32.088706,Primary
293,19,2015-11-12 14:44:50.444759,Lower Elementary
294,19,2015-11-12 14:45:36.426981,Upper Elementary
2562,19,2017-07-29 23:51:04.937311,Upper Elementary
278,91,2015-10-14 22:06:00.669208,Lower Elementary
813,91,2016-08-09 22:52:43.53566,Lower Elementary
917,344,2016-08-19 19:38:57.639896,Primary
2012,738,2017-04-26 19:23:17.416362,Primary
2013,738,2017-04-26 19:23:22.52122,Lower Elementary
2014,738,2017-04-26 19:23:22.556394,Upper Elementary
2016,738,2017-04-26 19:23:23.28864,Adolescent
2017,738,2017-04-26 19:23:23.307169,Primary
2018,738,2017-04-26 19:23:23.324786,Toddler
2049,738,2017-05-07 14:49:08.640814,Toddler
716,294,2016-07-22 05:36:36.86287,Primary
2914,294,2017-08-27 15:02:09.967385,Primary
969,170,2016-08-29 05:38:07.940385,Toddler
970,170,2016-08-29 05:38:07.958201,Toddler
963,170,2016-08-29 05:38:07.819597,Primary
964,170,2016-08-29 05:38:07.836823,Primary
965,170,2016-08-29 05:38:07.856638,Primary
962,170,2016-08-29 05:38:06.51619,Infant
967,170,2016-08-29 05:38:07.904976,Toddler
968,170,2016-08-29 05:38:07.923319,Toddler
966,170,2016-08-29 05:38:07.875329,Primary
974,118,2016-08-29 05:38:09.663448,Primary
980,335,2016-08-29 05:38:09.839987,Upper Elementary
1083,373,2016-08-29 05:38:48.170973,Primary
873,334,2016-08-17 13:33:06.216354,Lower Elementary
1029,334,2016-08-29 05:38:17.183211,Toddler
1030,334,2016-08-29 05:38:17.200999,Toddler
1033,334,2016-08-29 05:38:18.71477,Primary
1034,334,2016-08-29 05:38:18.731901,Primary
867,332,2016-08-17 13:27:48.321258,Primary
979,335,2016-08-29 05:38:09.806282,Upper Elementary
114,51,2015-07-24 20:33:01.522917,Primary
115,51,2015-07-24 20:33:07.700374,Primary
187,51,2015-08-27 22:54:30.886501,Primary
442,51,2016-04-18 20:25:25.19159,Primary
499,51,2016-05-12 17:57:39.00161,Primary
2019,51,2017-04-27 00:18:32.280993,Primary
2163,51,2017-05-27 00:06:02.063919,Primary
835,326,2016-08-14 20:06:26.203912,Primary
320,99,2016-01-16 16:33:37.454473,Elementary
593,99,2016-06-14 20:06:24.360538,Primary
2829,890,2017-08-21 15:11:29.973691,Elementary
2830,890,2017-08-21 15:11:31.019306,Primary
137,60,2015-08-14 22:26:11.444415,Toddler
138,60,2015-08-14 22:26:25.91593,Children's House
139,60,2015-08-14 22:26:29.945084,Children's House
140,60,2015-08-14 22:26:33.121817,Children's House
752,60,2016-07-28 17:51:39.681959,Children's House
141,60,2015-08-14 22:27:07.296562,Lower Elementary
146,60,2015-08-14 22:28:00.592695,Upper Elementary
1224,396,2016-09-20 01:47:30.718467,Primary
1225,396,2016-09-20 01:47:30.745851,Primary
1226,396,2016-09-20 01:47:30.767453,Primary
1227,396,2016-09-20 01:47:30.788289,Primary
291,75,2015-11-11 23:15:47.834979,Elementary
292,75,2015-11-11 23:16:02.440592,Primary
773,79,2016-08-03 21:40:31.810948,Primary
774,79,2016-08-03 21:40:50.921856,Primary
249,79,2015-09-17 12:09:11.1175,Primary
772,79,2016-08-03 21:40:01.582783,Primary
770,79,2016-08-03 21:39:29.394998,Primary
261,79,2015-09-21 01:12:28.793415,Primary
771,79,2016-08-03 21:39:41.414262,Primary
775,79,2016-08-03 21:42:38.960924,Primary
776,79,2016-08-03 21:43:01.357981,Lower Elementary
1117,79,2016-08-29 22:54:05.54552,Lower Elementary
259,79,2015-09-18 22:47:07.078275,Lower Elementary
260,79,2015-09-18 22:56:32.586835,Lower Elementary
250,79,2015-09-17 12:09:25.866517,Upper Elementary
777,79,2016-08-03 21:43:12.311478,Upper Elementary
3210,983,2017-10-09 17:40:17.114635,Primary
3211,983,2017-10-09 17:40:17.141387,Primary
3212,983,2017-10-09 17:40:17.407498,Toddler
3213,983,2017-10-09 17:40:19.843686,Lower Elementary
188,68,2015-08-28 11:42:31.599058,Primary
1118,68,2016-08-30 00:30:31.384437,Toddler
